date,minute,open,high,low,close,volume
20190325,700,114.378,114.437,114.28,114.437,678.062
20190325,701,114.378,114.378,114.378,114.378,102.118
20190325,703,114.378,114.378,114.378,114.378,102.118
20190325,704,114.319,114.319,114.28,114.319,3970.34
20190325,706,114.378,114.378,114.378,114.378,15.3177
20190325,708,114.241,114.241,114.123,114.133,2246.59
20190325,712,114.182,114.182,114.133,114.133,287.972
20190325,714,114.182,114.211,114.133,114.211,322.692
20190325,715,114.211,114.211,114.143,114.143,102.118
20190325,716,114.231,114.231,114.231,114.231,306.353
20190325,717,114.231,114.231,114.201,114.221,91.906
20190325,718,114.201,114.201,114.201,114.201,153.177
20190325,719,114.182,114.182,114.182,114.182,1021.18
20190325,720,114.143,114.192,114.133,114.133,409.492
20190325,721,114.192,114.192,114.192,114.192,40.8471
20190325,722,114.133,114.133,114.133,114.133,2667.32
20190325,725,114.084,114.133,114.074,114.084,1009.94
20190325,726,114.035,114.035,114.035,114.035,81.6942
20190325,730,114.035,114.094,114.035,114.094,230.786
20190325,731,114.211,114.309,114.211,114.309,2327.26
20190325,734,114.201,114.201,114.182,114.182,1565.47
20190325,736,114.182,114.319,114.182,114.201,1119.21
20190325,740,114.251,114.251,114.251,114.251,4.0847
20190325,741,114.133,114.133,114.133,114.133,51.0589
20190325,742,114.182,114.348,114.182,114.251,1993.34
20190325,743,114.221,114.221,114.221,114.221,714.824
20190325,744,114.329,114.329,114.28,114.28,1123.3
20190325,745,114.28,114.28,114.28,114.28,10.2118
20190325,747,114.211,114.211,114.201,114.201,219.553
20190325,758,114.172,114.172,114.172,114.172,102.118
20190325,800,114.133,114.466,114.006,114.182,9069.08
20190325,801,114.084,114.084,114.015,114.055,1028.33
20190325,802,113.966,114.192,113.966,114.182,1081.43
20190325,803,114.133,114.133,114.133,114.133,204.236
20190325,804,114.133,114.133,114.133,114.133,91.906
20190325,805,114.182,114.182,114.133,114.133,314.523
20190325,806,114.192,114.201,114.152,114.201,434.0
20190325,807,114.221,114.299,114.221,114.231,1994.36
20190325,808,114.299,114.299,114.299,114.299,1476.62
20190325,809,114.28,114.299,114.28,114.299,211.384
20190325,810,114.299,114.299,114.299,114.299,408.471
20190325,811,114.299,114.299,114.299,114.299,875.149
20190325,812,114.339,114.368,114.339,114.358,546.33
20190325,815,114.329,114.329,114.329,114.329,52.0801
20190325,816,114.368,114.368,114.368,114.368,51.0589
20190325,817,114.231,114.231,114.231,114.231,102.118
20190325,819,114.329,114.329,114.329,114.329,30.6353
20190325,820,114.329,114.358,114.26,114.358,747.502
20190325,821,114.378,114.378,114.378,114.378,612.706
20190325,822,114.427,114.427,114.427,114.427,934.377
20190325,823,114.427,114.427,114.358,114.358,1003.82
20190325,826,114.378,114.378,114.378,114.378,102.118
20190325,827,114.358,114.358,114.358,114.358,39.8259
20190325,830,114.378,114.378,114.378,114.378,102.118
20190325,831,114.397,114.397,114.358,114.368,2778.62
20190325,832,114.358,114.427,114.28,114.427,4012.21
20190325,835,114.623,114.623,114.427,114.427,519.779
20190325,836,114.437,114.437,114.427,114.437,306.353
20190325,837,114.534,114.534,114.495,114.495,104.16
20190325,838,114.495,114.544,114.495,114.544,100.075
20190325,841,114.466,114.466,114.319,114.319,1307.11
20190325,842,114.525,114.525,114.319,114.427,1712.51
20190325,843,114.417,114.427,114.417,114.427,1225.41
20190325,844,114.339,114.339,114.309,114.309,1204.99
20190325,846,114.407,114.407,114.407,114.407,1.0212
20190325,847,114.407,114.407,114.407,114.407,765.883
20190325,848,114.407,114.407,114.407,114.407,102.118
20190325,849,114.407,114.417,114.407,114.417,234.871
20190325,851,114.417,114.417,114.417,114.417,204.236
20190325,852,114.417,114.417,114.378,114.417,362.518
20190325,853,114.417,114.456,114.417,114.456,102.118
20190325,854,114.417,114.417,114.378,114.378,1506.24
20190325,855,114.388,114.388,114.378,114.378,925.187
20190325,856,114.456,114.554,114.456,114.534,2190.43
20190325,859,114.554,114.574,114.485,114.574,882.297
20190325,900,114.554,114.574,114.495,114.495,196.066
20190325,901,114.525,114.623,114.417,114.427,2835.81
20190325,902,114.427,114.476,114.427,114.476,25.5294
20190325,903,114.476,114.476,114.407,114.414,602.495
20190325,904,114.476,114.476,114.407,114.407,999.733
20190325,905,114.407,114.456,114.407,114.407,38.8047
20190325,906,114.417,114.466,114.417,114.466,3.0635
20190325,907,114.417,114.417,114.358,114.388,755.671
20190325,908,114.378,114.407,114.368,114.368,1738.04
20190325,909,114.358,114.358,114.339,114.339,2188.38
20190325,910,114.339,114.339,114.329,114.339,855.747
20190325,911,114.339,114.339,114.319,114.319,714.824
20190325,912,114.348,114.378,114.348,114.378,135.817
20190325,913,114.348,114.623,114.329,114.329,161.346
20190325,914,114.348,114.456,114.348,114.456,426.852
20190325,915,114.388,114.574,114.378,114.476,381.92
20190325,916,114.427,114.427,114.388,114.388,267.548
20190325,917,114.388,114.427,114.368,114.388,762.82
20190325,918,114.388,114.427,114.358,114.427,92.9272
20190325,919,114.378,114.378,114.28,114.329,2799.05
20190325,920,114.28,114.28,114.231,114.28,2768.41
20190325,921,114.231,114.231,114.192,114.231,461.572
20190325,922,114.231,114.231,114.192,114.192,245.083
20190325,923,114.231,114.231,114.094,114.094,657.638
20190325,924,114.143,114.152,113.986,114.006,3171.78
20190325,925,114.104,114.221,114.104,114.143,580.029
20190325,926,114.104,114.104,114.025,114.074,1472.54
20190325,927,114.074,114.104,114.025,114.104,2091.37
20190325,928,114.094,114.094,114.025,114.084,1341.83
20190325,929,114.084,114.211,114.084,114.084,250.189
